Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,182.99000549316406,187.77000427246094,181.9199981689453,186.60000610351562,151.86734008789062,1744800
2017-01-04,186.52000427246094,186.69000244140625,183.94000244140625,184.1699981689453,149.8896026611328,1405600
2017-01-05,185.1999969482422,186.9499969482422,183.64999389648438,185.6999969482422,151.1348114013672,1236900
2017-01-06,186.42999267578125,188.42999267578125,184.5800018310547,185.07000732421875,150.62210083007812,1140500
2017-01-09,183.94000244140625,184.80999755859375,181.05999755859375,182.60000610351562,148.61187744140625,1219100
2017-01-10,183.2899932861328,183.2899932861328,180.24000549316406,181.27000427246094,147.52943420410156,1386900
2017-01-11,182.35000610351562,184.3300018310547,179.82000732421875,182.88999938964844,148.8478546142578,1493900
2017-01-12,184.25,184.6300048828125,181.52999877929688,182.55999755859375,148.5792999267578,1060900
2017-01-13,181.4600067138672,182.83999633789062,180.5500030517578,181.97000122070312,148.0991668701172,900400
2017-01-17,182.60000610351562,183.39999389648438,180.0,181.02000427246094,147.325927734375,1202800
2017-01-18,179.82000732421875,184.17999267578125,179.58999633789062,183.00999450683594,148.94552612304688,1643900
2017-01-19,183.0,186.3300018310547,183.0,183.9499969482422,149.7105712890625,1298300
2017-01-20,186.24000549316406,187.74000549316406,184.44000244140625,184.97000122070312,150.54074096679688,1289400
2017-01-23,183.60000610351562,185.13999938964844,181.16000366210938,182.89999389648438,148.8560028076172,1345100
2017-01-24,183.00999450683594,183.97999572753906,180.35000610351562,180.75,147.10623168945312,1830900
2017-01-25,180.35000610351562,181.91000366210938,179.85000610351562,180.27000427246094,146.71556091308594,1430900
2017-01-26,180.83999633789062,183.72999572753906,180.50999450683594,182.22999572753906,148.3107147216797,1217300
2017-01-27,181.1699981689453,182.11000061035156,180.4499969482422,181.4600067138672,147.68406677246094,1132500
2017-01-30,181.10000610351562,181.11000061035156,178.0,178.8000030517578,145.51918029785156,1393900
2017-01-31,179.25999450683594,180.3000030517578,177.74000549316406,180.22999572753906,146.68299865722656,1158600
2017-02-01,181.4600067138672,181.77999877929688,177.97000122070312,180.66000366210938,147.03292846679688,1480500
2017-02-02,180.66000366210938,183.49000549316406,178.13999938964844,183.4600067138672,149.31178283691406,1570600
2017-02-03,182.82000732421875,185.8800048828125,182.42999267578125,183.83999633789062,149.62109375,1356600
2017-02-06,184.61000061035156,185.72000122070312,180.0,181.0800018310547,147.37478637695312,2026200
2017-02-07,179.8800048828125,181.07000732421875,174.10000610351562,174.9499969482422,142.3857879638672,2141500
2017-02-08,175.17999267578125,183.67999267578125,168.1300048828125,181.67999267578125,147.8631134033203,4655500
2017-02-09,181.67999267578125,193.36000061035156,181.67999267578125,191.58999633789062,155.9285125732422,3825500
2017-02-10,193.6199951171875,195.0,192.3300018310547,194.4600067138672,158.26434326171875,2982700
2017-02-13,193.8300018310547,197.77000427246094,193.0500030517578,197.0399932861328,160.3640899658203,2506900
2017-02-14,197.3000030517578,199.8300018310547,194.47000122070312,198.89999389648438,161.87786865234375,1922700
2017-02-15,198.41000366210938,199.39999389648438,196.30999755859375,197.72000122070312,160.91749572753906,2306400
2017-02-16,197.97000122070312,198.64999389648438,192.89999389648438,193.2100067138672,157.2469482421875,1946000
2017-02-17,191.3000030517578,195.41000366210938,191.3000030517578,192.0,156.26217651367188,1569400
2017-02-21,194.38999938964844,196.91000366210938,193.5,193.66000366210938,157.6132049560547,2031500
2017-02-22,192.2899932861328,194.30999755859375,187.7100067138672,188.1300048828125,153.11256408691406,2131900
2017-02-23,191.0,191.02000427246094,184.3000030517578,184.94000244140625,150.5163116455078,2588700
2017-02-24,183.9499969482422,186.75999450683594,182.9499969482422,185.36000061035156,150.85813903808594,1932500
2017-02-27,187.1300048828125,187.88999938964844,185.4499969482422,186.72000122070312,151.96498107910156,1974500
2017-02-28,185.8699951171875,186.41000366210938,184.14999389648438,185.97000122070312,151.3546142578125,1528900
2017-03-01,188.5,194.0800018310547,187.92999267578125,193.52000427246094,157.49928283691406,2216700
2017-03-02,191.55999755859375,193.5,190.88999938964844,191.1699981689453,155.58668518066406,1433800
2017-03-03,190.77999877929688,194.57000732421875,190.6300048828125,194.17999267578125,158.03640747070312,1797200
2017-03-06,194.35000610351562,194.74000549316406,192.36000061035156,194.00999450683594,157.89808654785156,1311400
2017-03-07,194.30999755859375,196.0,192.91000366210938,193.94000244140625,157.84109497070312,1515900
2017-03-08,192.99000549316406,194.30999755859375,183.6999969482422,184.25,149.9547119140625,2726600
2017-03-09,182.57000732421875,188.08999633789062,181.6699981689453,187.75,152.80328369140625,3143200
2017-03-10,188.6300048828125,189.3699951171875,183.67999267578125,184.72000122070312,150.33724975585938,2339600
2017-03-13,185.0,185.8300018310547,183.6199951171875,184.41000366210938,150.08494567871094,1096700
2017-03-14,182.1199951171875,182.2100067138672,177.0,179.30999755859375,145.93426513671875,3869200
2017-03-15,181.11000061035156,185.11000061035156,178.2100067138672,184.13999938964844,149.86521911621094,2353100
2017-03-16,184.3000030517578,184.97000122070312,181.72000122070312,183.36000061035156,149.2304229736328,1344800
2017-03-17,184.97000122070312,186.22999572753906,184.50999450683594,184.7899932861328,150.3942108154297,1858000
2017-03-20,183.14999389648438,184.6300048828125,181.61000061035156,183.99000549316406,149.74314880371094,1441800
2017-03-21,185.3300018310547,186.38999938964844,181.7100067138672,182.3000030517578,148.3677215576172,1716300
2017-03-22,181.82000732421875,183.6699981689453,180.33999633789062,182.3300018310547,148.39212036132812,1195000
2017-03-23,182.08999633789062,184.08999633789062,181.13999938964844,181.5500030517578,147.75730895996094,1016200
2017-03-24,182.14999389648438,182.33999633789062,180.33999633789062,180.91000366210938,147.23643493652344,1022900
2017-03-27,178.47000122070312,181.05999755859375,178.0399932861328,180.39999389648438,146.82135009765625,1296500
2017-03-28,180.5,185.9199981689453,180.10000610351562,185.3699951171875,150.8662567138672,2078200
2017-03-29,185.5,189.22999572753906,184.2899932861328,188.32000732421875,153.3002471923828,1118600
2017-03-30,189.5,189.91000366210938,182.0399932861328,182.47999572753906,148.5462646484375,8114200
2017-03-31,183.19000244140625,186.8300018310547,183.0,186.22999572753906,151.59889221191406,2605000
2017-04-03,186.14999389648438,186.72999572753906,183.08999633789062,185.47999572753906,150.9883575439453,1943300
2017-04-04,186.60000610351562,187.8800048828125,184.3800048828125,187.80999755859375,152.8850860595703,1104300
2017-04-05,189.42999267578125,192.33999633789062,187.52000427246094,188.3000030517578,153.28396606445312,3121000
2017-04-06,188.8300018310547,190.9600067138672,187.91000366210938,190.44000244140625,155.02603149414062,1330400
2017-04-07,190.52000427246094,192.02999877929688,189.32000732421875,189.8300018310547,154.5294647216797,1089800
2017-04-10,190.52000427246094,192.92999267578125,190.0,190.33999633789062,154.944580078125,1509300
2017-04-11,190.64999389648438,190.8699951171875,187.80999755859375,189.9499969482422,154.62716674804688,1075300
2017-04-12,189.97999572753906,191.02999877929688,186.17999267578125,186.89999389648438,152.14430236816406,1446600
